codigo_alimento,descricao_alimento,codigo_preparacao,descricao_preparacao,codigo_medida,descricao_medida,codigo_medida_referencia,descricao_medida_referencia,quantidade_g,codigo_fonte,descricao_fonte,preparacao_normalizada,medida_caseira
8213004,CHIMARRAO ORGANICO,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8213004,CHIMARRAO ORGANICO,99,NAO SE APLICA,59,GARRAFA (1 L),22.0,COPO MEDIO,1000.0,15.0,garrafa de 1l,,True
8213004,CHIMARRAO ORGANICO,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8213004,CHIMARRAO ORGANICO,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8213601,SUCO DE CLOROFILA,99,NAO SE APLICA,18,COPO AMERICANO,22.0,COPO MEDIO,150.0,15.0,Copo americano,,True
8213601,SUCO DE CLOROFILA,99,NAO SE APLICA,21,COPO GRANDE,22.0,COPO MEDIO,300.0,7.0,copo grande,,True
8213601,SUCO DE CLOROFILA,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8213601,SUCO DE CLOROFILA,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8213601,SUCO DE CLOROFILA,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8273902,CAFE COM FARINHA,99,NAO SE APLICA,9,CANECA,22.0,COPO MEDIO,300.0,15.0,Caneca de 300ml,,True
8273902,CAFE COM FARINHA,99,NAO SE APLICA,21,COPO GRANDE,22.0,COPO MEDIO,300.0,7.0,copo grande,,True
8273902,CAFE COM FARINHA,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8273902,CAFE COM FARINHA,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8273902,CAFE COM FARINHA,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8273902,CAFE COM FARINHA,99,NAO SE APLICA,105,XICARA DE CAFE,22.0,COPO MEDIO,50.0,15.0,Xícara de café,,True
8273902,CAFE COM FARINHA,99,NAO SE APLICA,106,XICARA DE CHA,22.0,COPO MEDIO,200.0,1.0,Xícara de chá,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,9,CANECA,72.0,LATA (350 ML),300.0,15.0,Caneca de 300ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,18,COPO AMERICANO,72.0,LATA (350 ML),150.0,15.0,Copo americano,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,20,COPO DE REQUEIJAO,72.0,LATA (350 ML),240.0,1.0,Copo de requeijão,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,21,COPO GRANDE,72.0,LATA (350 ML),300.0,7.0,copo grande,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,22,COPO MEDIO,72.0,LATA (350 ML),240.0,1.0,copo médio,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,23,COPO TULIPA,72.0,LATA (350 ML),290.0,1.0,copo tulipa,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,27,DOSE,72.0,LATA (350 ML),50.0,1.0,dose de aguardente,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,36,GARRAFA (200 ML),72.0,LATA (350 ML),200.0,15.0,garrafa de 200ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,39,GARRAFA (250 ML),72.0,LATA (350 ML),250.0,15.0,garrafa de 250ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,40,GARRAFA (275 ML),72.0,LATA (350 ML),275.0,15.0,garrafa de 275ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,42,GARRAFA (290 ML),72.0,LATA (350 ML),290.0,15.0,garrafa de 290ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,43,GARRAFA (300 ML),72.0,LATA (350 ML),300.0,15.0,garrafa de 300ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,44,GARRAFA (320 ML),72.0,LATA (350 ML),320.0,15.0,garrafa de 320ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,45,GARRAFA (330 ML),72.0,LATA (350 ML),330.0,15.0,garrafa de 330ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,46,GARRAFA (350 ML),72.0,LATA (350 ML),350.0,15.0,garrafa de 350ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,47,GARRAFA (355 ML),72.0,LATA (350 ML),355.0,15.0,garrafa de 355ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,48,GARRAFA (400 ML),72.0,LATA (350 ML),400.0,15.0,garrafa de 400ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,49,GARRAFA (450 ML),72.0,LATA (350 ML),450.0,15.0,garrafa de 450ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,50,GARRAFA (500 ML),72.0,LATA (350 ML),500.0,15.0,garrafa de 500ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,51,GARRAFA (510 ML),72.0,LATA (350 ML),510.0,15.0,garrafa de 510ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,53,GARRAFA (591 ML),72.0,LATA (350 ML),591.0,15.0,garrafa de 591ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,54,GARRAFA (600 ML),72.0,LATA (350 ML),600.0,15.0,garrafa de 600ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,55,GARRAFA (650 ML),72.0,LATA (350 ML),650.0,15.0,garrafa de 650ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,56,GARRAFA (900 ML),72.0,LATA (350 ML),900.0,15.0,garrafa de 900ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,59,GARRAFA (1 L),72.0,LATA (350 ML),1000.0,15.0,garrafa de 1l,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,64,"GARRAFA (2,25 L)",72.0,LATA (350 ML),2250.0,15.0,"garrafa de 2,25l",,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,66,GARRAFA (N. E.),72.0,LATA (350 ML),600.0,5.0,Garrafa de 600ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,68,GRAMA,72.0,LATA (350 ML),1.0,15.0,Grama,,False
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,69,LATA (250 ML),72.0,LATA (350 ML),250.0,15.0,lata de 250ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,70,LATA (335 ML),72.0,LATA (350 ML),335.0,15.0,lata de 335ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,71,LATA (340 ML),72.0,LATA (350 ML),340.0,15.0,lata de 340ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,72,LATA (350 ML),72.0,LATA (350 ML),350.0,15.0,lata de 350ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,73,LATA (354 ML),72.0,LATA (350 ML),354.0,15.0,lata de 354ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,74,LATA (473 ML),72.0,LATA (350 ML),473.0,15.0,lata de 473ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,75,LATA (N. E.),72.0,LATA (350 ML),350.0,5.0,lata de 350ml,,True
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,76,LITRO,72.0,LATA (350 ML),1000.0,15.0,litro,,False
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,79,MILILITRO,72.0,LATA (350 ML),1.0,15.0,mililitro,,False
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,94,QUILO,72.0,LATA (350 ML),1000.0,15.0,Quilo,,False
8300101,CERVEJA (COM OU SEM ALCOOL),99,NAO SE APLICA,101,TACA,72.0,LATA (350 ML),150.0,1.0,Vinho - taça,,True
8300201,CHOPP,99,NAO SE APLICA,9,CANECA,23.0,COPO TULIPA,300.0,15.0,Caneca de 300ml,,True
8300201,CHOPP,99,NAO SE APLICA,18,COPO AMERICANO,23.0,COPO TULIPA,150.0,15.0,Copo americano,,True
8300201,CHOPP,99,NAO SE APLICA,21,COPO GRANDE,23.0,COPO TULIPA,300.0,7.0,copo grande,,True
8300201,CHOPP,99,NAO SE APLICA,22,COPO MEDIO,23.0,COPO TULIPA,240.0,1.0,copo médio,,True
8300201,CHOPP,99,NAO SE APLICA,23,COPO TULIPA,23.0,COPO TULIPA,290.0,1.0,copo tulipa,,True
8300201,CHOPP,99,NAO SE APLICA,46,GARRAFA (350 ML),23.0,COPO TULIPA,350.0,15.0,garrafa de 350ml,,True
8300201,CHOPP,99,NAO SE APLICA,68,GRAMA,23.0,COPO TULIPA,1.0,15.0,Grama,,False
8300201,CHOPP,99,NAO SE APLICA,94,QUILO,23.0,COPO TULIPA,1000.0,15.0,Quilo,,False
8300301,AGUARDENTE,99,NAO SE APLICA,18,COPO AMERICANO,27.0,DOSE,150.0,15.0,Copo americano,,True
8300301,AGUARDENTE,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8300301,AGUARDENTE,99,NAO SE APLICA,36,GARRAFA (200 ML),27.0,DOSE,200.0,15.0,garrafa de 200ml,,True
8300301,AGUARDENTE,99,NAO SE APLICA,39,GARRAFA (250 ML),27.0,DOSE,250.0,15.0,garrafa de 250ml,,True
8300301,AGUARDENTE,99,NAO SE APLICA,61,"GARRAFA (1,5 L)",27.0,DOSE,1500.0,15.0,"garrafa de 1,5l",,True
8300301,AGUARDENTE,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8300301,AGUARDENTE,99,NAO SE APLICA,72,LATA (350 ML),27.0,DOSE,350.0,15.0,lata de 350ml,,True
8300301,AGUARDENTE,99,NAO SE APLICA,76,LITRO,27.0,DOSE,1000.0,15.0,litro,,False
8300301,AGUARDENTE,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8300302,CACHACA,99,NAO SE APLICA,18,COPO AMERICANO,27.0,DOSE,150.0,15.0,Copo americano,,True
8300302,CACHACA,99,NAO SE APLICA,19,COPO DE CAFEZINHO,27.0,DOSE,50.0,1.0,copo de cafezinho,,True
8300302,CACHACA,99,NAO SE APLICA,20,COPO DE REQUEIJAO,27.0,DOSE,240.0,1.0,Copo de requeijão,,True
8300302,CACHACA,99,NAO SE APLICA,22,COPO MEDIO,27.0,DOSE,240.0,1.0,copo médio,,True
8300302,CACHACA,99,NAO SE APLICA,23,COPO TULIPA,27.0,DOSE,290.0,1.0,copo tulipa,,True
8300302,CACHACA,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8300302,CACHACA,99,NAO SE APLICA,39,GARRAFA (250 ML),27.0,DOSE,250.0,15.0,garrafa de 250ml,,True
8300302,CACHACA,99,NAO SE APLICA,50,GARRAFA (500 ML),27.0,DOSE,500.0,15.0,garrafa de 500ml,,True
8300302,CACHACA,99,NAO SE APLICA,54,GARRAFA (600 ML),27.0,DOSE,600.0,15.0,garrafa de 600ml,,True
8300302,CACHACA,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8300302,CACHACA,99,NAO SE APLICA,72,LATA (350 ML),27.0,DOSE,350.0,15.0,lata de 350ml,,True
8300302,CACHACA,99,NAO SE APLICA,76,LITRO,27.0,DOSE,1000.0,15.0,litro,,False
8300302,CACHACA,99,NAO SE APLICA,79,MILILITRO,27.0,DOSE,1.0,15.0,mililitro,,False
8300302,CACHACA,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,9,CANECA,22.0,COPO MEDIO,300.0,15.0,Caneca de 300ml,,True
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,18,COPO AMERICANO,22.0,COPO MEDIO,150.0,15.0,Copo americano,,True
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,20,COPO DE REQUEIJAO,22.0,COPO MEDIO,240.0,1.0,Copo de requeijão,,True
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,21,COPO GRANDE,22.0,COPO MEDIO,300.0,7.0,copo grande,,True
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,27,DOSE,22.0,COPO MEDIO,50.0,1.0,dose de aguardente,,True
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8300501,BATIDA DE QUALQUER SABOR,99,NAO SE APLICA,105,XICARA DE CAFE,22.0,COPO MEDIO,50.0,15.0,xícara de café,,True
8300701,RUM,99,NAO SE APLICA,18,COPO AMERICANO,27.0,DOSE,150.0,15.0,Copo americano,,True
8300701,RUM,99,NAO SE APLICA,22,COPO MEDIO,27.0,DOSE,240.0,1.0,copo médio,,True
8300701,RUM,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8300701,RUM,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8300701,RUM,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8300801,VODKA,99,NAO SE APLICA,22,COPO MEDIO,27.0,DOSE,240.0,1.0,copo médio,,True
8300801,VODKA,99,NAO SE APLICA,23,COPO TULIPA,27.0,DOSE,290.0,1.0,copo tulipa,,True
8300801,VODKA,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8300801,VODKA,99,NAO SE APLICA,46,GARRAFA (350 ML),27.0,DOSE,350.0,15.0,garrafa de 350ml,,True
8300801,VODKA,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8300801,VODKA,99,NAO SE APLICA,76,LITRO,27.0,DOSE,1000.0,15.0,litro,,False
8300801,VODKA,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8301001,UISQUE,99,NAO SE APLICA,22,COPO MEDIO,27.0,DOSE,240.0,1.0,copo médio,,True
8301001,UISQUE,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8301001,UISQUE,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8301001,UISQUE,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8301002,UISQUE,99,NAO SE APLICA,23,COPO TULIPA,27.0,DOSE,290.0,1.0,copo tulipa,,True
8301002,WHISKY,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8301002,WHISKY,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8301002,WHISKY,99,NAO SE APLICA,76,LITRO,27.0,DOSE,1000.0,15.0,litro,,False
8301002,WHISKY,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8301201,CHAMPANHE,99,NAO SE APLICA,18,COPO AMERICANO,101.0,TACA,150.0,15.0,Copo americano,,True
8301201,CHAMPANHE,99,NAO SE APLICA,23,COPO TULIPA,101.0,TACA,290.0,1.0,copo tulipa,,True
8301201,CHAMPANHE,99,NAO SE APLICA,59,GARRAFA (1 L),101.0,TACA,1000.0,15.0,garrafa de 1l,,True
8301201,CHAMPANHE,99,NAO SE APLICA,68,GRAMA,101.0,TACA,1.0,15.0,Grama,,False
8301201,CHAMPANHE,99,NAO SE APLICA,79,MILILITRO,101.0,TACA,1.0,15.0,mililitro,,False
8301201,CHAMPANHE,99,NAO SE APLICA,94,QUILO,101.0,TACA,1000.0,15.0,Quilo,,False
8301201,CHAMPANHE,99,NAO SE APLICA,101,TACA,101.0,TACA,150.0,1.0,Vinho - taça,,True
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,18,COPO AMERICANO,101.0,TACA,150.0,15.0,Copo americano,,True
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,22,COPO MEDIO,101.0,TACA,240.0,1.0,copo médio,,True
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,23,COPO TULIPA,101.0,TACA,290.0,1.0,copo tulipa,,True
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,54,GARRAFA (600 ML),101.0,TACA,600.0,15.0,garrafa de 600ml,,True
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,68,GRAMA,101.0,TACA,1.0,15.0,Grama,,False
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,94,QUILO,101.0,TACA,1000.0,15.0,Quilo,,False
8301202,SIDRA CHAMPANHE,99,NAO SE APLICA,101,TACA,101.0,TACA,150.0,1.0,Vinho - taça,,True
8301501,MARTINI,99,NAO SE APLICA,18,COPO AMERICANO,27.0,DOSE,150.0,15.0,Copo americano,,True
8301501,MARTINI,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8301501,MARTINI,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8301501,MARTINI,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8301601,CONHAQUE,99,NAO SE APLICA,18,COPO AMERICANO,27.0,DOSE,150.0,15.0,Copo americano,,True
8301601,CONHAQUE,99,NAO SE APLICA,20,COPO DE REQUEIJAO,27.0,DOSE,240.0,1.0,Copo de requeijão,,True
8301601,CONHAQUE,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8301601,CONHAQUE,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8301601,CONHAQUE,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8301701,DRINK DREHER,99,NAO SE APLICA,22,COPO MEDIO,27.0,DOSE,240.0,1.0,copo médio,,True
8301701,DRINK DREHER,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8301701,DRINK DREHER,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8301701,DRINK DREHER,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8301901,LICOR DE QUALQUER SABOR,99,NAO SE APLICA,18,COPO AMERICANO,18.0,COPO AMERICANO,150.0,15.0,Copo americano,,True
8301901,LICOR DE QUALQUER SABOR,99,NAO SE APLICA,22,COPO MEDIO,18.0,COPO AMERICANO,240.0,1.0,copo médio,,True
8301901,LICOR DE QUALQUER SABOR,99,NAO SE APLICA,68,GRAMA,18.0,COPO AMERICANO,1.0,15.0,Grama,,False
8301901,LICOR DE QUALQUER SABOR,99,NAO SE APLICA,94,QUILO,18.0,COPO AMERICANO,1000.0,15.0,Quilo,,False
8302409,CAJUINA,99,NAO SE APLICA,18,COPO AMERICANO,22.0,COPO MEDIO,150.0,15.0,Copo americano,,True
8302409,CAJUINA,99,NAO SE APLICA,21,COPO GRANDE,22.0,COPO MEDIO,300.0,7.0,copo grande,,True
8302409,CAJUINA,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8302409,CAJUINA,99,NAO SE APLICA,43,GARRAFA (300 ML),22.0,COPO MEDIO,300.0,15.0,garrafa de 300ml,,True
8302409,CAJUINA,99,NAO SE APLICA,54,GARRAFA (600 ML),22.0,COPO MEDIO,600.0,15.0,garrafa de 600ml,,True
8302409,CAJUINA,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8302409,CAJUINA,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8302415,VINHO,99,NAO SE APLICA,9,CANECA,101.0,TACA,300.0,15.0,Caneca de 300ml,,True
8302415,VINHO,99,NAO SE APLICA,18,COPO AMERICANO,101.0,TACA,150.0,15.0,Copo americano,,True
8302415,VINHO,99,NAO SE APLICA,19,COPO DE CAFEZINHO,101.0,TACA,50.0,1.0,copo de cafezinho,,True
8302415,VINHO,99,NAO SE APLICA,20,COPO DE REQUEIJAO,101.0,TACA,240.0,1.0,Copo de requeijão,,True
8302415,VINHO,99,NAO SE APLICA,21,COPO GRANDE,101.0,TACA,300.0,7.0,copo grande,,True
8302415,VINHO,99,NAO SE APLICA,22,COPO MEDIO,101.0,TACA,240.0,1.0,copo médio,,True
8302415,VINHO,99,NAO SE APLICA,23,COPO TULIPA,101.0,TACA,290.0,1.0,copo tulipa,,True
8302415,VINHO,99,NAO SE APLICA,27,DOSE,101.0,TACA,50.0,1.0,dose de aguardente,,True
8302415,VINHO,99,NAO SE APLICA,36,GARRAFA (200 ML),101.0,TACA,200.0,15.0,garrafa de 200ml,,True
8302415,VINHO,99,NAO SE APLICA,59,GARRAFA (1 L),101.0,TACA,1000.0,15.0,garrafa de 1l,,True
8302415,VINHO,99,NAO SE APLICA,66,GARRAFA (N. E.),101.0,TACA,750.0,5.0,Vinho - garrafa,,True
8302415,VINHO,99,NAO SE APLICA,68,GRAMA,101.0,TACA,1.0,15.0,Grama,,False
8302415,VINHO,99,NAO SE APLICA,76,LITRO,101.0,TACA,1000.0,15.0,litro,,False
8302415,VINHO,99,NAO SE APLICA,79,MILILITRO,101.0,TACA,1.0,15.0,mililitro,,False
8302415,VINHO,99,NAO SE APLICA,94,QUILO,101.0,TACA,1000.0,15.0,Quilo,,False
8302415,VINHO,99,NAO SE APLICA,101,TACA,101.0,TACA,150.0,1.0,Vinho - taça,,True
8302415,VINHO,99,NAO SE APLICA,105,XICARA DE CAFE,101.0,TACA,50.0,15.0,xícara de café,,True
8302416,CATUABA,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8302416,CATUABA,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8302416,CATUABA,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8302901,COQUETEL DE FRUTAS,99,NAO SE APLICA,9,CANECA,22.0,COPO MEDIO,300.0,15.0,Caneca de 300ml,,True
8302901,COQUETEL DE FRUTAS,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8302901,COQUETEL DE FRUTAS,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8302901,COQUETEL DE FRUTAS,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8303101,CAIPIRINHA,99,NAO SE APLICA,18,COPO AMERICANO,22.0,COPO MEDIO,150.0,15.0,Copo americano,,True
8303101,CAIPIRINHA,99,NAO SE APLICA,19,COPO DE CAFEZINHO,22.0,COPO MEDIO,50.0,1.0,copo de cafezinho,,True
8303101,CAIPIRINHA,99,NAO SE APLICA,20,COPO DE REQUEIJAO,22.0,COPO MEDIO,240.0,1.0,Copo de requeijão,,True
8303101,CAIPIRINHA,99,NAO SE APLICA,21,COPO GRANDE,22.0,COPO MEDIO,300.0,7.0,copo grande,,True
8303101,CAIPIRINHA,99,NAO SE APLICA,22,COPO MEDIO,22.0,COPO MEDIO,240.0,1.0,copo médio,,True
8303101,CAIPIRINHA,99,NAO SE APLICA,27,DOSE,22.0,COPO MEDIO,50.0,1.0,dose de aguardente,,True
8303101,CAIPIRINHA,99,NAO SE APLICA,68,GRAMA,22.0,COPO MEDIO,1.0,15.0,Grama,,False
8303101,CAIPIRINHA,99,NAO SE APLICA,94,QUILO,22.0,COPO MEDIO,1000.0,15.0,Quilo,,False
8303101,CAIPIRINHA,99,NAO SE APLICA,101,TACA,22.0,COPO MEDIO,150.0,1.0,Vinho - taça,,True
8303501,BEBIDA ALCOOLICA,99,NAO SE APLICA,21,COPO GRANDE,27.0,DOSE,300.0,7.0,copo grande,,True
8303501,BEBIDA ALCOOLICA,99,NAO SE APLICA,22,COPO MEDIO,27.0,DOSE,240.0,1.0,copo médio,,True
8303501,BEBIDA ALCOOLICA,99,NAO SE APLICA,27,DOSE,27.0,DOSE,50.0,1.0,dose de aguardente,,True
8303501,BEBIDA ALCOOLICA,99,NAO SE APLICA,39,GARRAFA (250 ML),27.0,DOSE,250.0,15.0,garrafa de 250ml,,True
8303501,BEBIDA ALCOOLICA,99,NAO SE APLICA,68,GRAMA,27.0,DOSE,1.0,15.0,Grama,,False
8303501,BEBIDA ALCOOLICA,99,NAO SE APLICA,94,QUILO,27.0,DOSE,1000.0,15.0,Quilo,,False
8303615,VINHO ORGANICO,99,NAO SE APLICA,22,COPO MEDIO,101.0,TACA,240.0,1.0,copo médio,,True
8303615,VINHO ORGANICO,99,NAO SE APLICA,68,GRAMA,101.0,TACA,1.0,15.0,Grama,,False
8303615,VINHO ORGANICO,99,NAO SE APLICA,94,QUILO,101.0,TACA,1000.0,15.0,Quilo,,False
8303615,VINHO ORGANICO,99,NAO SE APLICA,101,TACA,101.0,TACA,150.0,1.0,Vinho - taça,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,18,COPO AMERICANO,72.0,LATA (350 ML),150.0,15.0,Copo americano,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,21,COPO GRANDE,72.0,LATA (350 ML),300.0,7.0,copo grande,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,23,COPO TULIPA,72.0,LATA (350 ML),290.0,1.0,copo tulipa,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,39,GARRAFA (250 ML),72.0,LATA (350 ML),250.0,15.0,garrafa de 250ml,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,54,GARRAFA (600 ML),72.0,LATA (350 ML),600.0,15.0,garrafa de 600ml,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,68,GRAMA,72.0,LATA (350 ML),1.0,15.0,Grama,,False
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,69,LATA (250 ML),72.0,LATA (350 ML),250.0,15.0,lata de 250ml,,True
8304301,CERVEJA (COM OU SEM ALCOOL) LIGHT,99,NAO SE APLICA,72,LATA (350 ML),72.0,LATA (350 ML),350.0,15.0,lata de 350ml,,True
